152.307999369223	Beat	Beat safe window start	
152.383999372832	Beat	Beat zone start	
152.547999380622	Beat	Beat tick	
152.723999388982	Beat	Beat zone end	
152.747999390122	Response	Safe	
152.799999392591	Beat	Beat safe window end	
153.051999404561	Beat	Beat safe window start	
153.127999408171	Beat	Beat zone start	
153.29199941596	Beat	Beat tick	
153.31199941691	Response	Hit	
153.31199941691	Trial	Trial 11 ended	
160.631999253295	Trial	Trial 12 started	2025-10-26 08:48:24.219
160.631999253295	Trial Param	Level	1
160.631999253295	Trial Param	Wheel Tempo	0.0373
160.631999253295	Trial Param	Event List	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
160.631999253295	Trial Param	Max Beats	20
160.631999253295	Trial Param	Target Score	2
160.631999253295	Trial Param	Safe Zone Size	6
160.631999253295	Trial Param	Beat Zone Size	4
160.635999253485	Beat	Beat safe window start	
160.635999253485	Beat	Beat zone start	
160.695999256335	Beat	Beat zone end	
160.771999259945	Beat	Beat safe window end	
161.023999271914	Beat	Beat safe window start	
161.099999275524	Beat	Beat zone start	
161.263999283314	Beat	Beat tick	
161.439999291673	Beat	Beat zone end	
161.515999295283	Beat	Beat safe window end	
161.675999302883	Response	Miss	
161.767999307252	Beat	Beat safe window start	
161.843999310862	Beat	Beat zone start	
162.007999318652	Beat	Beat tick	
162.047999320552	Response	Hit	
162.183999327011	Beat	Beat zone end	
162.259999330621	Beat	Beat safe window end	
162.515999342781	Beat	Beat safe window start	
162.5879993462	Beat	Beat zone start	
162.63599934848	Response	Hit	
162.63599934848	Trial	Trial 12 ended	
172.035999138374	Trial	Trial 13 started	2025-10-26 08:48:36.387
172.035999138374	Trial Param	Level	1
172.035999138374	Trial Param	Wheel Tempo	0.0373
172.035999138374	Trial Param	Event List	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
172.035999138374	Trial Param	Max Beats	20
172.035999138374	Trial Param	Target Score	2
172.035999138374	Trial Param	Safe Zone Size	6
